Name,State,Distance to the Capital (Km),Total Population,Total Area,Density,HDI,URL
Campo Belo,Minas Gerais,226,52277 hab.,"528,225km²",99hab./km²,"0,711",https://pt.wikipedia.org/wiki/Campo_Belo
Campo Azul,Minas Gerais,587,3714 hab.,"506,463km²","7,3hab./km²","0,65",https://pt.wikipedia.org/wiki/Campo_Azul
Campina Verde,Minas Gerais,684,18011 hab.,"3663,418km²","4,9hab./km²","0,704",https://pt.wikipedia.org/wiki/Campina_Verde
Campestre,Minas Gerais,430,21417 hab.,"577,843km²","37,1hab./km²","0,698",https://pt.wikipedia.org/wiki/Campestre_(Minas_Gerais)
Campanha,Minas Gerais,316,15935 hab.,"336,033km²","47,4hab./km²","0,709",https://pt.wikipedia.org/wiki/Campanha_(Minas_Gerais)
Campanário,Minas Gerais,395,3739 hab.,"442,398km²","8,5hab./km²","0,616",https://pt.wikipedia.org/wiki/Campan%C3%A1rio_(Minas_Gerais)
Cambuquira,Minas Gerais,305,13053 hab.,"246,380km²",53hab./km²,"0,699",https://pt.wikipedia.org/wiki/Cambuquira
Cambuí,Minas Gerais,420,30068 hab.,"244,567km²","122,9hab./km²","0,751",https://pt.wikipedia.org/wiki/Cambu%C3%AD_(Minas_Gerais)
Camanducaia,Minas Gerais,473,21074 hab.,"527,572km²","39,9hab./km²","0,689",https://pt.wikipedia.org/wiki/Camanducaia
Camacho,Minas Gerais,204,3154 hab.,"222,218km²","14,2hab./km²","0,698",https://pt.wikipedia.org/wiki/Camacho
Caldas,Minas Gerais,434,13630 hab.,"713,634km²","19,1hab./km²","0,687",https://pt.wikipedia.org/wiki/Caldas
Cajuri,Minas Gerais,243,4047 hab.,"83,365km²","48,5hab./km²","0,694",https://pt.wikipedia.org/wiki/Cajuri
Caiana,Minas Gerais,,4968 hab.,"106,513km²","46,6hab./km²","0,71",https://pt.wikipedia.org/wiki/Caiana
Caeté,Minas Gerais,35,38776 hab.,"542,531km²","71,5hab./km²","0,728",https://pt.wikipedia.org/wiki/Caet%C3%A9
Caetanópolis,Minas Gerais,100,10218 hab.,"156,231km²","65,4hab./km²","0,798",https://pt.wikipedia.org/wiki/Caetan%C3%B3polis
Cachoeira Dourada,Minas Gerais,744,2706 hab.,"200,928km²","13,5hab./km²","0,726",https://pt.wikipedia.org/wiki/Cachoeira_Dourada_(Minas_Gerais)
Cachoeira de Minas,Minas Gerais,405,11884 hab.,305km²,39hab./km²,"0,706",https://pt.wikipedia.org/wiki/Cachoeira_de_Minas
Cachoeira de Pajeú,Minas Gerais,720,9382 hab.,"673,761km²","13,9hab./km²","0,578",https://pt.wikipedia.org/wiki/Cachoeira_de_Paje%C3%BA
Cabo Verde,Minas Gerais,475,14330 hab.,"367,470km²",39hab./km²,"0,674",https://pt.wikipedia.org/wiki/Cabo_Verde_(Minas_Gerais)
Cachoeira da Prata,Minas Gerais,96,3654 hab.,"61,206km²","59,7hab./km²","0,787",https://pt.wikipedia.org/wiki/Cachoeira_da_Prata
Buritis,Minas Gerais,755,25179 hab.,"5219,469km²","4,8hab./km²","0,672",https://pt.wikipedia.org/wiki/Buritis_(Minas_Gerais)
Cabeceira Grande,Minas Gerais,639,6774 hab.,"1025,991km²","6,6hab./km²","0,648",https://pt.wikipedia.org/wiki/Cabeceira_Grande
Buritizeiro,Minas Gerais,365,23910 hab.,"7225,595km²","3,3hab./km²","0,624",https://pt.wikipedia.org/wiki/Buritizeiro
Bugre,Minas Gerais,253,4041 hab.,"161,906km²",25hab./km²,"0,627",https://pt.wikipedia.org/wiki/Bugre_(Minas_Gerais)
Brumadinho,Minas Gerais,51,38915 hab.,"639,434km²","60,9hab./km²","0,747",https://pt.wikipedia.org/wiki/Brumadinho
Brazópolis,Minas Gerais,453,14246 hab.,"367,688km²","38,7hab./km²","0,692",https://pt.wikipedia.org/wiki/Braz%C3%B3polis
Braúnas,Minas Gerais,284,4441 hab.,"378,318km²","11,7hab./km²","0,624",https://pt.wikipedia.org/wiki/Bra%C3%BAnas
Brasília de Minas,Minas Gerais,520,32025 hab.,"1398,563km²","22,9hab./km²","0,656",https://pt.wikipedia.org/wiki/Bras%C3%ADlia_de_Minas
Brasilândia de Minas,Minas Gerais,440,14226 hab.,"2515,339km²","5,7hab./km²","0,674",https://pt.wikipedia.org/wiki/Brasil%C3%A2ndia_de_Minas
Brás Pires,Minas Gerais,332,4637 hab.,"223,362km²","20,8hab./km²","0,705",https://pt.wikipedia.org/wiki/Br%C3%A1s_Pires
Botumirim,Minas Gerais,575,5790 hab.,"1571,797km²","3,7hab./km²","0,665",https://pt.wikipedia.org/wiki/Botumirim
Botelhos,Minas Gerais,455,14935 hab.,"333,666km²","44,8hab./km²","0,702",https://pt.wikipedia.org/wiki/Botelhos
Borda da Mata,Minas Gerais,410,19055 hab.,"301,108km²","63,3hab./km²","0,730",https://pt.wikipedia.org/wiki/Borda_da_Mata
Bonito de Minas,Minas Gerais,653,10797 hab.,"3900,641km²","2,8hab./km²","0,58",https://pt.wikipedia.org/wiki/Bonito_de_Minas
Bonfinópolis de Minas,Minas Gerais,532,5867 hab.,"1778,162km²","3,3hab./km²","0,678",https://pt.wikipedia.org/wiki/Bonfin%C3%B3polis_de_Minas
Bonfim,Minas Gerais,90,6811 hab.,"301,210km²","22,6hab./km²","0,715",https://pt.wikipedia.org/wiki/Bonfim_(Minas_Gerais)
Bom Sucesso,Minas Gerais,190,17151 hab.,"705,046km²","24,3hab./km²","0,754",https://pt.wikipedia.org/wiki/Bom_Sucesso_(Minas_Gerais)
Bom Repouso,Minas Gerais,456,10457 hab.,"229,845km²","45,5hab./km²","0,653",https://pt.wikipedia.org/wiki/Bom_Repouso
Bom Jesus do Galho,Minas Gerais,304,15010 hab.,"592,289km²","25,3hab./km²","0,623",https://pt.wikipedia.org/wiki/Bom_Jesus_do_Galho
Bom Jesus do Amparo,Minas Gerais,67,5631 hab.,"195,611km²","28,8hab./km²","0,683",https://pt.wikipedia.org/wiki/Bom_Jesus_do_Amparo
Bom Jesus da Penha,Minas Gerais,401,4217 hab.,"209,069km²","20,2hab./km²","0,735",https://pt.wikipedia.org/wiki/Bom_Jesus_da_Penha
Bom Jardim de Minas,Minas Gerais,295,6489 hab.,"412,021km²","15,7hab./km²","0,673",https://pt.wikipedia.org/wiki/Bom_Jardim_de_Minas
Bom Despacho,Minas Gerais,156,51737 hab.,1213km²,"42,7hab./km²","0,750",https://pt.wikipedia.org/wiki/Bom_Despacho
Bocaiuva,Minas Gerais,369,48032 hab.,"3206,757km²",15hab./km²,"0,700",https://pt.wikipedia.org/wiki/Bocaiuva
Bocaina de Minas,Minas Gerais,380,5348 hab.,"501,446km²","10,7hab./km²","0,645",https://pt.wikipedia.org/wiki/Bocaina_de_Minas
Boa Esperança,Minas Gerais,280,40530 hab.,"858,728km²","47,2hab./km²","0,704",https://pt.wikipedia.org/wiki/Boa_Esperan%C3%A7a_(Minas_Gerais)
Biquinhas,Minas Gerais,"292,5",2383 hab.,"457,226km²","5,2hab./km²","0,746",https://pt.wikipedia.org/wiki/Biquinhas
Bicas,Minas Gerais,290,13653 hab.,"139,538km²","97,8hab./km²","0,799",https://pt.wikipedia.org/wiki/Bicas
Bias Fortes,Minas Gerais,240,3796 hab.,"284,271km²","13,4hab./km²","0,713",https://pt.wikipedia.org/wiki/Bias_Fortes
Betim,Minas Gerais,26,411859 hab.,"343,884km²","1197,7hab./km²","0,749",https://pt.wikipedia.org/wiki/Betim
Bertópolis,Minas Gerais,638,4503 hab.,"559,721km²",8hab./km²,"0,594",https://pt.wikipedia.org/wiki/Bert%C3%B3polis
Berizal,Minas Gerais,749,4201 hab.,"488,756km²","8,6hab./km²","0,599",https://pt.wikipedia.org/wiki/Berizal
Berilo,Minas Gerais,545,9826 hab.,"587,106km²","16,7hab./km²","0,628",https://pt.wikipedia.org/wiki/Berilo_(Minas_Gerais)
Belo Vale,Minas Gerais,82,8627 hab.,"365,437km²","23,6hab./km²","0,733",https://pt.wikipedia.org/wiki/Belo_Vale
Belo Oriente,Minas Gerais,253,23928 hab.,"334,909km²","71,4hab./km²","0,686",https://pt.wikipedia.org/wiki/Belo_Oriente
Belmiro Braga,Minas Gerais,295,3403 hab.,"393,13km²","8,7hab./km²","0,735",https://pt.wikipedia.org/wiki/Belmiro_Braga
Bandeira,Minas Gerais,856,4738 hab.,"484,680km²","9,8hab./km²","0,599",https://pt.wikipedia.org/wiki/Bandeira_(Minas_Gerais)
Barbacena,Minas Gerais,169,125317 hab.,"759,186km²","165,1hab./km²","0,769",https://pt.wikipedia.org/wiki/Barbacena_(Minas_Gerais)
Bela Vista de Minas,Minas Gerais,120,10255 hab.,"109,143km²",94hab./km²,"0,674",https://pt.wikipedia.org/wiki/Bela_Vista_de_Minas
Barão de Cocais,Minas Gerais,90,32319 hab.,"340,585km²","94,9hab./km²","0,722",https://pt.wikipedia.org/wiki/Bar%C3%A3o_de_Cocais
Bandeira do Sul,Minas Gerais,444,5340 hab.,"46,917km²","113,8hab./km²","0,692",https://pt.wikipedia.org/wiki/Bandeira_do_Sul
Barroso,Minas Gerais,197,20080 hab.,"81,726km²","245,7hab./km²","0,745",https://pt.wikipedia.org/wiki/Barroso
Barão de Monte Alto,Minas Gerais,359,4964 hab.,"198,313km²",25hab./km²,"0,694",https://pt.wikipedia.org/wiki/Bar%C3%A3o_de_Monte_Alto
Barra Longa,Minas Gerais,172,5250 hab.,"383,628km²","13,7hab./km²","0,624",https://pt.wikipedia.org/wiki/Barra_Longa
Astolfo Dutra,Minas Gerais,281,13049 hab.,"159,139km²",82hab./km²,"0,771",https://pt.wikipedia.org/wiki/Astolfo_Dutra
Bambuí,Minas Gerais,270,22709 hab.,"1455,380km²","15,6hab./km²","0,799",https://pt.wikipedia.org/wiki/Bambu%C3%AD
Baldim,Minas Gerais,95,7492 hab.,"556,266km²","13,5hab./km²","0,671",https://pt.wikipedia.org/wiki/Baldim
Baependi,Minas Gerais,330,18292 hab.,"751,748km²","24,3hab./km²","0,681",https://pt.wikipedia.org/wiki/Baependi
Augusto de Lima,Minas Gerais,249,4960 hab.,"1250,649km²",4hab./km²,"0,69",https://pt.wikipedia.org/wiki/Augusto_de_Lima
Ataléia,Minas Gerais,611,13064 hab.,"1836,925km²","7,1hab./km²","0,588",https://pt.wikipedia.org/wiki/Atal%C3%A9ia_(Minas_Gerais)
Arinos,Minas Gerais,727,17272 hab.,"5322,795km²","3,2hab./km²","0,656",https://pt.wikipedia.org/wiki/Arinos
Argirita,Minas Gerais,326,2901 hab.,"159,326km²","18,2hab./km²","0,735",https://pt.wikipedia.org/wiki/Argirita
Areado,Minas Gerais,379,14851 hab.,"280,754km²","52,9hab./km²","0,727",https://pt.wikipedia.org/wiki/Areado
Arcos,Minas Gerais,210,40658 hab.,"510,048km²","79,7hab./km²","0,749",https://pt.wikipedia.org/wiki/Arcos_(Minas_Gerais)
Arceburgo,Minas Gerais,"478,69",10578 hab.,"162,460km²","65,1hab./km²","0,683",https://pt.wikipedia.org/wiki/Arceburgo
Araújos,Minas Gerais,163,9199 hab.,"245,522km²","37,5hab./km²","0,755",https://pt.wikipedia.org/wiki/Ara%C3%BAjos
Arapuá,Minas Gerais,350,2631 hab.,"173,894km²","15,1hab./km²","0,776",https://pt.wikipedia.org/wiki/Arapu%C3%A1
Araporã,Minas Gerais,700,8479 hab.,"294,354km²","28,8hab./km²","0,708",https://pt.wikipedia.org/wiki/Arapor%C3%A3
Araponga,Minas Gerais,262,8152 hab.,"304,421km²","26,8hab./km²","0,657",https://pt.wikipedia.org/wiki/Araponga_(Minas_Gerais)
Araxá,Minas Gerais,367,117677 hab.,"1164,062km²","101,1hab./km²","0,772",https://pt.wikipedia.org/wiki/Arax%C3%A1
Arantina,Minas Gerais,360,2915 hab.,"89,420km²","32,6hab./km²","0,697",https://pt.wikipedia.org/wiki/Arantina
Araguari,Minas Gerais,671,117808 hab.,"2729,777km²","43,2hab./km²","0,773",https://pt.wikipedia.org/wiki/Araguari
Araçuaí,Minas Gerais,678,34297 hab.,"2236,279km²","15,3hab./km²","0,663",https://pt.wikipedia.org/wiki/Ara%C3%A7ua%C3%AD
Aracitaba,Minas Gerais,245,2057 hab.,"105,885km²","19,4hab./km²","0,684",https://pt.wikipedia.org/wiki/Aracitaba
Araçaí,Minas Gerais,108,2181 hab.,"187,538km²","11,6hab./km²","0,748",https://pt.wikipedia.org/wiki/Ara%C3%A7a%C3%AD
Antônio Prado de Minas,Minas Gerais,400,1538 hab.,"83,802km²","18,4hab./km²","0,72",https://pt.wikipedia.org/wiki/Ant%C3%B4nio_Prado_de_Minas
Antônio Carlos,Minas Gerais,200,11095 hab.,"529,915km²","20,9hab./km²","0,733",https://pt.wikipedia.org/wiki/Ant%C3%B4nio_Carlos_(Minas_Gerais)
Angelândia,Minas Gerais,443,7718 hab.,"185,211km²","41,7hab./km²","0,597",https://pt.wikipedia.org/wiki/Angel%C3%A2ndia
Andradas,Minas Gerais,463,40553 hab.,"469,396km²","86,4hab./km²","0,734",https://pt.wikipedia.org/wiki/Andradas
Amparo da Serra,Minas Gerais,197,4541 hab.,"136,186km²","33,3hab./km²","0,675",https://pt.wikipedia.org/wiki/Amparo_do_Serra
Alvorada de Minas,Minas Gerais,210,4159 hab.,"374,008km²","11,1hab./km²","0,667",https://pt.wikipedia.org/wiki/Alvorada_de_Minas
Alvinópolis,Minas Gerais,162,15059 hab.,"599,443km²","25,1hab./km²","0,676",https://pt.wikipedia.org/wiki/Alvin%C3%B3polis
Antônio Dias,Minas Gerais,172,9219 hab.,"787,061km²","11,7hab./km²","0,645",https://pt.wikipedia.org/wiki/Ant%C3%B4nio_Dias
Andrelândia,Minas Gerais,299,11927 hab.,"1005,285km²","11,9hab./km²","0,700",https://pt.wikipedia.org/wiki/Andrel%C3%A2ndia
Alvarenga,Minas Gerais,455,3975 hab.,"278,175km²","14,3hab./km²","0,592",https://pt.wikipedia.org/wiki/Alvarenga_(Minas_Gerais)
Alto Rio Doce,Minas Gerais,219,10891 hab.,"518,053km²",21hab./km²,"0,620",https://pt.wikipedia.org/wiki/Alto_Rio_Doce
Alto Jequitibá,Minas Gerais,,8397 hab.,"152,272km²","55,1hab./km²","0,735",https://pt.wikipedia.org/wiki/Alto_Jequitib%C3%A1
Alto Caparaó,Minas Gerais,371,5795 hab.,"103,690km²","55,9hab./km²","0,758",https://pt.wikipedia.org/wiki/Alto_Capara%C3%B3
Alterosa,Minas Gerais,324,13915 hab.,"362,010km²","38,4hab./km²","0,668",https://pt.wikipedia.org/wiki/Alterosa
Alpinópolis,Minas Gerais,320,18300 hab.,"460,685km²","39,7hab./km²","0,725",https://pt.wikipedia.org/wiki/Alpin%C3%B3polis
Alpercata,Minas Gerais,330,6903 hab.,"166,972km²","41,3hab./km²","0,646",https://pt.wikipedia.org/wiki/Alpercata
Almenara,Minas Gerais,744,40364 hab.,"2294,426km²","17,6hab./km²","0,642",https://pt.wikipedia.org/wiki/Almenara
Alfredo Vasconcelos,Minas Gerais,175,6931 hab.,"130,815km²",53hab./km²,"0,72",https://pt.wikipedia.org/wiki/Alfredo_Vasconcelos
Alfenas,Minas Gerais,335,78970 hab.,"850,446km²","92,9hab./km²","0,761",https://pt.wikipedia.org/wiki/Alfenas
Além Paraíba,Minas Gerais,380,30717 hab.,"510,250km²","60,2hab./km²","0,777",https://pt.wikipedia.org/wiki/Al%C3%A9m_Para%C3%ADba
Albertina,Minas Gerais,493,2952 hab.,"58,010km²","50,9hab./km²","0,673",https://pt.wikipedia.org/wiki/Albertina_(Minas_Gerais)
Alagoa,Minas Gerais,420,2749 hab.,"161,356km²",17hab./km²,"0,649",https://pt.wikipedia.org/wiki/Alagoa_(Minas_Gerais)
Aiuruoca,Minas Gerais,423,6233 hab.,"649,680km²","9,6hab./km²","0,668",https://pt.wikipedia.org/wiki/Aiuruoca
Aimorés,Minas Gerais,440,25269 hab.,"1348,913km²","18,7hab./km²","0,684",https://pt.wikipedia.org/wiki/Aimor%C3%A9s_(Minas_Gerais)
Águas Formosas,Minas Gerais,613,18448 hab.,"820,079km²","22,5hab./km²","0,639",https://pt.wikipedia.org/wiki/%C3%81guas_Formosas
Aguanil,Minas Gerais,240,4357 hab.,"232,091km²","18,8hab./km²","0,741",https://pt.wikipedia.org/wiki/Aguanil
Água Comprida,Minas Gerais,525,2108 hab.,"492,167km²","4,3hab./km²","0,793",https://pt.wikipedia.org/wiki/%C3%81gua_Comprida
Água Boa,Minas Gerais,379,12589 hab.,"1320,344km²","9,5hab./km²","0,642",https://pt.wikipedia.org/wiki/%C3%81gua_Boa_(Minas_Gerais)
Açucena,Minas Gerais,285,8943 hab.,"815,422km²",11hab./km²,"0,610",https://pt.wikipedia.org/wiki/A%C3%A7ucena_(Minas_Gerais)
Acaiaca,Minas Gerais,154,3909 hab.,"101,886km²","38,4hab./km²","0,678",https://pt.wikipedia.org/wiki/Acaiaca
Abre Campo,Minas Gerais,216,13927 hab.,"470,551km²","29,6hab./km²","0,719",https://pt.wikipedia.org/wiki/Abre_Campo
Águas Vermelhas,Minas Gerais,760,14037 hab.,"1256,607km²","11,2hab./km²","0,601",https://pt.wikipedia.org/wiki/%C3%81guas_Vermelhas
Abaeté,Minas Gerais,220,22675 hab.,"1817,067km²","12,5hab./km²","0,778",https://pt.wikipedia.org/wiki/Abaet%C3%A9
Abadia dos Dourados,Minas Gerais,502,6272 hab.,"880,461km²","7,1hab./km²","0,689",https://pt.wikipedia.org/wiki/Abadia_dos_Dourados
